maxNonePCDays,minPCDays,lowPercentile,PCPercentile,EPCPercentile,PCLowBound,PCUpBound,Accuracy,F1,Precision,Recall,PercentileUsed,support_start,support_end,Confidence_start,Confidence_end,start_month,end_month,instance_number,location_number,classifier
1,11,0.2,0.6,0.9,0.6,0.9,0.644927536,0.666666667,0.628205128,0.710144928,loc_Individuals.txt,36,66,0.2,1,5,9,138,1,J48
1,11,0.2,0.6,0.9,0.6,0.9,0.666666667,0.693333333,0.641975309,0.753623188,loc_Individuals.txt,39,66,0.1,1,5,9,138,99,J48
1,11,0.2,0.6,0.9,0.6,0.9,0.710144928,0.710144928,0.710144928,0.710144928,loc_Individuals.txt,39,66,0.15,1,5,9,138,7,J48
1,11,0.2,0.6,0.9,0.6,0.9,0.760869565,0.765957447,0.75,0.782608696,loc_Individuals.txt,43,66,0,1,5,9,138,567,J48
1,11,0.2,0.6,0.9,0.6,0.9,0.68115942,0.710526316,0.65060241,0.782608696,loc_Individuals.txt,43,66,0.1,1,5,9,138,84,J48
1,11,0.2,0.6,0.9,0.6,0.9,0.717391304,0.715328467,0.720588235,0.710144928,loc_Individuals.txt,43,66,0.15,1,5,9,138,6,J48
1,11,0.2,0.6,0.9,0.6,0.9,0.760869565,0.772413793,0.736842105,0.811594203,loc_Individuals.txt,48,66,0,1,5,9,138,302,J48
1,11,0.2,0.6,0.9,0.6,0.9,0.688405797,0.690647482,0.685714286,0.695652174,loc_Individuals.txt,48,66,0.1,1,5,9,138,55,J48
1,11,0.2,0.6,0.9,0.6,0.9,0.717391304,0.71942446,0.714285714,0.724637681,loc_Individuals.txt,48,66,0.15,1,5,9,138,3,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.69,0.686868687,0.693877551,0.68,loc_Individuals.txt,0,94,0.15,1,5,9,200,115,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.623762376,0.617647059,0.63,loc_Individuals.txt,0,94,0.2,1,5,9,200,11,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.61,0.625,0.601851852,0.65,loc_Individuals.txt,0,94,0.25,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.69,0.686868687,0.693877551,0.68,loc_Individuals.txt,7,94,0.15,1,5,9,200,115,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.623762376,0.617647059,0.63,loc_Individuals.txt,7,94,0.2,1,5,9,200,11,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.61,0.625,0.601851852,0.65,loc_Individuals.txt,7,94,0.25,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.69,0.686868687,0.693877551,0.68,loc_Individuals.txt,13,94,0.15,1,5,9,200,115,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.623762376,0.617647059,0.63,loc_Individuals.txt,13,94,0.2,1,5,9,200,11,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.61,0.625,0.601851852,0.65,loc_Individuals.txt,13,94,0.25,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.69,0.686868687,0.693877551,0.68,loc_Individuals.txt,17,94,0.15,1,5,9,200,115,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.623762376,0.617647059,0.63,loc_Individuals.txt,17,94,0.2,1,5,9,200,11,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.61,0.625,0.601851852,0.65,loc_Individuals.txt,17,94,0.25,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.69,0.686868687,0.693877551,0.68,loc_Individuals.txt,23,94,0.15,1,5,9,200,115,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.623762376,0.617647059,0.63,loc_Individuals.txt,23,94,0.2,1,5,9,200,11,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.61,0.625,0.601851852,0.65,loc_Individuals.txt,23,94,0.25,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.72,0.72,0.72,0.72,loc_Individuals.txt,29,94,0.15,1,5,9,200,113,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.623762376,0.617647059,0.63,loc_Individuals.txt,29,94,0.2,1,5,9,200,11,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.61,0.625,0.601851852,0.65,loc_Individuals.txt,29,94,0.25,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.72,0.722772277,0.715686275,0.73,loc_Individuals.txt,34,94,0.15,1,5,9,200,107,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.645,0.653658537,0.638095238,0.67,loc_Individuals.txt,34,94,0.2,1,5,9,200,10,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.61,0.625,0.601851852,0.65,loc_Individuals.txt,34,94,0.25,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.72,0.722772277,0.715686275,0.73,loc_Individuals.txt,38,94,0.15,1,5,9,200,105,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.645,0.653658537,0.638095238,0.67,loc_Individuals.txt,38,94,0.2,1,5,9,200,10,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.61,0.625,0.601851852,0.65,loc_Individuals.txt,38,94,0.25,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.745,0.748768473,0.737864078,0.76,loc_Individuals.txt,42,94,0.15,1,5,9,200,102,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.645,0.653658537,0.638095238,0.67,loc_Individuals.txt,42,94,0.2,1,5,9,200,10,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.61,0.625,0.601851852,0.65,loc_Individuals.txt,42,94,0.25,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.735,0.738916256,0.72815534,0.75,loc_Individuals.txt,46,94,0.15,1,5,9,200,99,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.635,0.66359447,0.615384615,0.72,loc_Individuals.txt,46,94,0.2,1,5,9,200,9,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.72,0.725490196,0.711538462,0.74,loc_Individuals.txt,48,94,0.15,1,5,9,200,94,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.635,0.66359447,0.615384615,0.72,loc_Individuals.txt,48,94,0.2,1,5,9,200,9,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.72,0.717171717,0.724489796,0.71,loc_Individuals.txt,51,94,0.1,1,5,9,200,841,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.73,0.737864078,0.716981132,0.76,loc_Individuals.txt,51,94,0.15,1,5,9,200,91,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.644859813,0.605263158,0.69,loc_Individuals.txt,51,94,0.2,1,5,9,200,8,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.7,0.693877551,0.708333333,0.68,loc_Individuals.txt,53,94,0.1,1,5,9,200,814,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.72,0.717171717,0.724489796,0.71,loc_Individuals.txt,53,94,0.15,1,5,9,200,88,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.644859813,0.605263158,0.69,loc_Individuals.txt,53,94,0.2,1,5,9,200,8,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.685,0.692682927,0.676190476,0.71,loc_Individuals.txt,55,94,0.1,1,5,9,200,756,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.72,0.717171717,0.724489796,0.71,loc_Individuals.txt,55,94,0.15,1,5,9,200,85,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.644859813,0.605263158,0.69,loc_Individuals.txt,55,94,0.2,1,5,9,200,8,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.675,0.682926829,0.666666667,0.7,loc_Individuals.txt,57,94,0.1,1,5,9,200,721,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.72,0.722772277,0.715686275,0.73,loc_Individuals.txt,57,94,0.15,1,5,9,200,82,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.644859813,0.605263158,0.69,loc_Individuals.txt,57,94,0.2,1,5,9,200,8,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.705,0.714975845,0.691588785,0.74,loc_Individuals.txt,60,94,0.1,1,5,9,200,668,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.675,0.666666667,0.684210526,0.65,loc_Individuals.txt,60,94,0.15,1,5,9,200,75,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.66,0.669902913,0.650943396,0.69,loc_Individuals.txt,60,94,0.2,1,5,9,200,6,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.68,0.695238095,0.663636364,0.73,loc_Individuals.txt,63,94,0.1,1,5,9,200,600,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.66,0.653061224,0.666666667,0.64,loc_Individuals.txt,63,94,0.15,1,5,9,200,60,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.665,0.673170732,0.657142857,0.69,loc_Individuals.txt,63,94,0.2,1,5,9,200,4,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.76,0.766990291,0.745283019,0.79,loc_Individuals.txt,66,94,0,1,5,9,200,844,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.755,0.763285024,0.738317757,0.79,loc_Individuals.txt,66,94,0.1,1,5,9,200,518,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.66,0.656565657,0.663265306,0.65,loc_Individuals.txt,66,94,0.15,1,5,9,200,52,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.695,0.70531401,0.682242991,0.73,loc_Individuals.txt,66,94,0.2,1,5,9,200,3,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.75,0.759615385,0.731481481,0.79,loc_Individuals.txt,70,94,0,1,5,9,200,591,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.725,0.731707317,0.714285714,0.75,loc_Individuals.txt,70,94,0.1,1,5,9,200,414,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.695,0.696517413,0.693069307,0.7,loc_Individuals.txt,70,94,0.15,1,5,9,200,42,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.625,0.611398964,0.634408602,0.59,loc_Individuals.txt,70,94,0.2,1,5,9,200,1,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.675,0.688995215,0.660550459,0.72,loc_Individuals.txt,75,94,0,1,5,9,200,303,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.69,0.696078431,0.682692308,0.71,loc_Individuals.txt,75,94,0.1,1,5,9,200,244,J48
2,11,0.2,0.6,0.9,0.6,0.9,0.62,0.641509434,0.607142857,0.68,loc_Individuals.txt,75,94,0.15,1,5,9,200,23,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.697115385,0.729613734,0.658914729,0.817307692,loc_Individuals.txt,0,94,0.15,1,5,9,208,137,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,0,94,0.2,1,5,9,208,14,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,0,94,0.25,1,5,9,208,3,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.697115385,0.729613734,0.658914729,0.817307692,loc_Individuals.txt,7,94,0.15,1,5,9,208,137,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,7,94,0.2,1,5,9,208,14,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,7,94,0.25,1,5,9,208,3,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.697115385,0.729613734,0.658914729,0.817307692,loc_Individuals.txt,13,94,0.15,1,5,9,208,137,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,13,94,0.2,1,5,9,208,14,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,13,94,0.25,1,5,9,208,3,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.697115385,0.729613734,0.658914729,0.817307692,loc_Individuals.txt,18,94,0.15,1,5,9,208,137,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,18,94,0.2,1,5,9,208,14,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,18,94,0.25,1,5,9,208,3,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.697115385,0.729613734,0.658914729,0.817307692,loc_Individuals.txt,24,94,0.15,1,5,9,208,137,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,24,94,0.2,1,5,9,208,14,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,24,94,0.25,1,5,9,208,3,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.701923077,0.728070175,0.669354839,0.798076923,loc_Individuals.txt,29,94,0.15,1,5,9,208,135,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,29,94,0.2,1,5,9,208,14,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,29,94,0.25,1,5,9,208,3,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.701923077,0.728070175,0.669354839,0.798076923,loc_Individuals.txt,35,94,0.15,1,5,9,208,131,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,35,94,0.2,1,5,9,208,14,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,35,94,0.25,1,5,9,208,3,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.701923077,0.728070175,0.669354839,0.798076923,loc_Individuals.txt,40,94,0.15,1,5,9,208,126,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,40,94,0.2,1,5,9,208,14,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,40,94,0.25,1,5,9,208,3,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.706730769,0.728888889,0.67768595,0.788461538,loc_Individuals.txt,43,94,0.15,1,5,9,208,125,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,43,94,0.2,1,5,9,208,14,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.663461538,0.666666667,0.660377358,0.673076923,loc_Individuals.txt,43,94,0.25,1,5,9,208,3,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.682692308,0.707964602,0.655737705,0.769230769,loc_Individuals.txt,47,94,0.15,1,5,9,208,121,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.634615385,0.641509434,0.62962963,0.653846154,loc_Individuals.txt,47,94,0.2,1,5,9,208,13,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.697115385,0.712328767,0.67826087,0.75,loc_Individuals.txt,47,94,0.25,1,5,9,208,2,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.677884615,0.702222222,0.652892562,0.759615385,loc_Individuals.txt,50,94,0.15,1,5,9,208,116,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.634615385,0.641509434,0.62962963,0.653846154,loc_Individuals.txt,50,94,0.2,1,5,9,208,13,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.697115385,0.712328767,0.67826087,0.75,loc_Individuals.txt,50,94,0.25,1,5,9,208,2,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.677884615,0.702222222,0.652892562,0.759615385,loc_Individuals.txt,53,94,0.15,1,5,9,208,114,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.610576923,0.616113744,0.607476636,0.625,loc_Individuals.txt,53,94,0.2,1,5,9,208,12,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.644230769,0.657407407,0.633928571,0.682692308,loc_Individuals.txt,53,94,0.25,1,5,9,208,1,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.668269231,0.69058296,0.647058824,0.740384615,loc_Individuals.txt,56,94,0.15,1,5,9,208,109,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.610576923,0.616113744,0.607476636,0.625,loc_Individuals.txt,56,94,0.2,1,5,9,208,12,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.644230769,0.657407407,0.633928571,0.682692308,loc_Individuals.txt,56,94,0.25,1,5,9,208,1,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.697115385,0.729613734,0.658914729,0.817307692,loc_Individuals.txt,58,94,0.15,1,5,9,208,104,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.610576923,0.616113744,0.607476636,0.625,loc_Individuals.txt,58,94,0.2,1,5,9,208,12,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.644230769,0.657407407,0.633928571,0.682692308,loc_Individuals.txt,58,94,0.25,1,5,9,208,1,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.697115385,0.729613734,0.658914729,0.817307692,loc_Individuals.txt,60,94,0.15,1,5,9,208,99,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.610576923,0.616113744,0.607476636,0.625,loc_Individuals.txt,60,94,0.2,1,5,9,208,12,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.644230769,0.657407407,0.633928571,0.682692308,loc_Individuals.txt,60,94,0.25,1,5,9,208,1,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.692307692,0.676767677,0.712765957,0.644230769,loc_Individuals.txt,63,94,0.1,1,5,9,208,806,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.716346154,0.742358079,0.68,0.817307692,loc_Individuals.txt,63,94,0.15,1,5,9,208,88,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.615384615,0.62962963,0.607142857,0.653846154,loc_Individuals.txt,63,94,0.2,1,5,9,208,10,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.716346154,0.706467662,0.731958763,0.682692308,loc_Individuals.txt,66,94,0.1,1,5,9,208,728,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.692307692,0.698113208,0.685185185,0.711538462,loc_Individuals.txt,66,94,0.15,1,5,9,208,73,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.653846154,0.666666667,0.642857143,0.692307692,loc_Individuals.txt,66,94,0.2,1,5,9,208,8,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.682692308,0.67961165,0.68627451,0.673076923,loc_Individuals.txt,69,94,0,1,5,9,208,831,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.716346154,0.723004695,0.706422018,0.740384615,loc_Individuals.txt,69,94,0.1,1,5,9,208,624,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.701923077,0.70754717,0.694444444,0.721153846,loc_Individuals.txt,69,94,0.15,1,5,9,208,63,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.596153846,0.584158416,0.602040816,0.567307692,loc_Individuals.txt,69,94,0.2,1,5,9,208,5,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.725961538,0.727272727,0.723809524,0.730769231,loc_Individuals.txt,73,94,0,1,5,9,208,585,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.701923077,0.699029126,0.705882353,0.692307692,loc_Individuals.txt,73,94,0.1,1,5,9,208,479,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.721153846,0.723809524,0.716981132,0.730769231,loc_Individuals.txt,73,94,0.15,1,5,9,208,51,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.552884615,0.563380282,0.550458716,0.576923077,loc_Individuals.txt,73,94,0.2,1,5,9,208,1,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.701923077,0.701923077,0.701923077,0.701923077,loc_Individuals.txt,78,94,0,1,5,9,208,305,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.716346154,0.709359606,0.727272727,0.692307692,loc_Individuals.txt,78,94,0.1,1,5,9,208,260,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.658653846,0.657004831,0.660194175,0.653846154,loc_Individuals.txt,78,94,0.15,1,5,9,208,31,J48
3,11,0.2,0.6,0.9,0.6,0.9,0.552884615,0.563380282,0.550458716,0.576923077,loc_Individuals.txt,78,94,0.2,1,5,9,208,1,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.757142857,0.688311688,0.841269841,loc_Individuals.txt,0,62,0.1,1,5,9,126,121,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.746031746,0.757575758,0.724637681,0.793650794,loc_Individuals.txt,0,62,0.15,1,5,9,126,16,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,0,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.757142857,0.688311688,0.841269841,loc_Individuals.txt,5,62,0.1,1,5,9,126,121,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.746031746,0.757575758,0.724637681,0.793650794,loc_Individuals.txt,5,62,0.15,1,5,9,126,16,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,5,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.757142857,0.688311688,0.841269841,loc_Individuals.txt,8,62,0.1,1,5,9,126,121,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.746031746,0.757575758,0.724637681,0.793650794,loc_Individuals.txt,8,62,0.15,1,5,9,126,16,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,8,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.757142857,0.688311688,0.841269841,loc_Individuals.txt,11,62,0.1,1,5,9,126,121,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.746031746,0.757575758,0.724637681,0.793650794,loc_Individuals.txt,11,62,0.15,1,5,9,126,16,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,11,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.757142857,0.688311688,0.841269841,loc_Individuals.txt,14,62,0.1,1,5,9,126,121,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.746031746,0.757575758,0.724637681,0.793650794,loc_Individuals.txt,14,62,0.15,1,5,9,126,16,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,14,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.757142857,0.688311688,0.841269841,loc_Individuals.txt,17,62,0.1,1,5,9,126,115,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.753968254,0.763358779,0.735294118,0.793650794,loc_Individuals.txt,17,62,0.15,1,5,9,126,15,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,17,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.75,0.698630137,0.80952381,loc_Individuals.txt,20,62,0.1,1,5,9,126,108,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.753968254,0.763358779,0.735294118,0.793650794,loc_Individuals.txt,20,62,0.15,1,5,9,126,15,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,20,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.75,0.698630137,0.80952381,loc_Individuals.txt,22,62,0.1,1,5,9,126,106,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.753968254,0.763358779,0.735294118,0.793650794,loc_Individuals.txt,22,62,0.15,1,5,9,126,15,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,22,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.753968254,0.77037037,0.722222222,0.825396825,loc_Individuals.txt,24,62,0.1,1,5,9,126,104,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.753968254,0.763358779,0.735294118,0.793650794,loc_Individuals.txt,24,62,0.15,1,5,9,126,15,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,24,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.738095238,0.759124088,0.702702703,0.825396825,loc_Individuals.txt,25,62,0.1,1,5,9,126,102,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.674603175,0.691729323,0.657142857,0.73015873,loc_Individuals.txt,25,62,0.15,1,5,9,126,14,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,25,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.757142857,0.688311688,0.841269841,loc_Individuals.txt,27,62,0.1,1,5,9,126,100,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.603174603,0.632352941,0.589041096,0.682539683,loc_Individuals.txt,27,62,0.15,1,5,9,126,13,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,27,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.722222222,0.75177305,0.679487179,0.841269841,loc_Individuals.txt,29,62,0.1,1,5,9,126,93,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.603174603,0.632352941,0.589041096,0.682539683,loc_Individuals.txt,29,62,0.15,1,5,9,126,10,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.666666667,0.7,0.636363636,0.777777778,loc_Individuals.txt,29,62,0.2,1,5,9,126,2,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.73015873,0.753623188,0.693333333,0.825396825,loc_Individuals.txt,32,62,0.1,1,5,9,126,86,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.650793651,0.68115942,0.626666667,0.746031746,loc_Individuals.txt,32,62,0.15,1,5,9,126,8,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.626984127,0.611570248,0.637931034,0.587301587,loc_Individuals.txt,32,62,0.2,1,5,9,126,1,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.738095238,0.755555556,0.708333333,0.80952381,loc_Individuals.txt,35,62,0.05,1,5,9,126,788,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.69047619,0.711111111,0.666666667,0.761904762,loc_Individuals.txt,35,62,0.1,1,5,9,126,77,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.650793651,0.68115942,0.626666667,0.746031746,loc_Individuals.txt,35,62,0.15,1,5,9,126,8,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.626984127,0.611570248,0.637931034,0.587301587,loc_Individuals.txt,35,62,0.2,1,5,9,126,1,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.777777778,0.791044776,0.746478873,0.841269841,loc_Individuals.txt,39,62,0,1,5,9,126,593,J48
1,12,0.2,0.6,0.9,0.6,0.9,0.777777778,0.791044776,0.746478873,0.841269841,loc_Individuals.txt,39,62,0.05,1,5,9,126,583,J48
